,user_id,account_id,deal_count,total_reading_count
139810,26613185,,0,1
139811,16936020,,0,1
139812,28850045,,0,1
139813,12296091,,0,1
139814,25046652,,0,1
139815,1938897,,0,1
139816,24053464,121763537,4,1
139817,22612814,,0,1
139818,40151069,,0,1
139819,24173611,,0,1
139820,27416864,122319244,1180,1
139821,4100525,,0,1
139822,38167666,121482180,32,1
139823,35712597,140513261,18,1
139824,1595171,,0,1
139825,30565816,,0,1
139826,27544634,,0,1
139827,25628973,,0,1
139828,38271042,121522373,62,1
139829,10580566,,0,1
139830,31260041,,0,1
139831,40019617,,0,1
139832,764425,,0,1
139833,17264151,,0,1
139834,18042888,101066853,14,1
139835,16867561,,0,1
139836,38364770,141868288,6,1
139837,21638202,,0,1
139838,32189067,,0,1
139839,10926109,,0,1
139840,7890575,,0,1
139841,24138396,121713690,134,1
139842,12199825,,0,1
139843,23876222,,0,1
139844,36059124,,0,1
139845,40235848,,0,1
139846,2241802,,0,1
139847,16315041,,0,1
139848,32060074,,0,1
139849,18065153,,0,1
139850,15694947,,0,1
139851,3444288,,0,1
139852,22774083,,0,1
139853,15827329,,0,1
139854,39838912,122188475,2,1
139855,24277646,,0,1
139856,9104525,,0,1
139857,36443226,,0,1
139858,25289392,,0,1
139859,3145957,,0,1
139860,39782944,101111674,40,1
139861,29577859,121714740,401,1
139862,36302009,,0,1
139863,32071759,,0,1
139864,14040093,121711391,2,1
139865,3881460,,0,1
139866,38745022,,0,1
139867,22916999,,0,1
139868,27609848,,0,1
139869,33121946,,0,1
139870,13074211,,0,1
139871,37560142,142067790,16,1
139872,2089442,,0,1
139873,39622873,,0,1
139874,23712233,,0,1
139875,25273064,,0,1
139876,5008019,,0,1
139877,4333666,,0,1
139878,37277174,,0,1
139879,36702575,140874494,332,1
139880,36683692,120951866,2,1
139881,29645485,100047654,258,1
139882,29645485,100063099,91,1
139883,12662763,,0,1
139884,438492,,0,1
139885,1039906,,0,1
139886,38754732,101067345,66,1
139887,9256954,,0,1
139888,32071196,,0,1
139889,405362,,0,1
139890,6335293,,0,1
139891,39751790,,0,1
139892,38123907,,0,1
139893,7953237,,0,1
139894,38481630,,0,1
139895,39798853,101091668,164,1
139896,34118948,,0,1
139897,12321187,,0,1
139898,32853495,,0,1
139899,5994595,,0,1
139900,4822007,121707264,148,1
139901,39574674,101063463,18,1
139902,15710772,,0,1
139903,14738143,,0,1
139904,26352848,,0,1
139905,5382381,,0,1
139906,4801266,,0,1
139907,6663698,,0,1
139908,29095755,,0,1
139909,42093,,0,1
139910,36758454,120969655,224,1
139911,39940209,142004136,26,1
139912,4242863,,0,1
139913,36328591,,0,1
139914,37011077,,0,1
139915,3261497,,0,1
139916,1092325,,0,1
139917,12392890,,0,1
139918,40158362,101145720,492,1
139919,25757103,,0,1
139920,38871293,100974710,28,1
139921,39820434,101193952,10,1
139922,34951298,,0,1
139923,27777623,,0,1
139924,35151514,,0,1
139925,38667809,122177464,103,1
139926,32992072,,0,1
139927,36791852,,0,1
139928,39581671,122090079,406,1
139929,7242987,,0,1
139930,29537649,,0,1
139931,37310723,,0,1
139932,38530594,121635739,16,1
139933,10729136,,0,1
139934,16230513,,0,1
139935,1283097,,0,1
139936,39330858,,0,1
139937,9677034,,0,1
139938,30733058,,0,1
139939,27877179,,0,1
139940,38651229,141564577,4,1
139941,25663586,120269404,191,1
139942,12658733,,0,1
139943,39482963,,0,1
139944,31758215,,0,1
139945,13306846,,0,1
139946,19583019,,0,1
139947,40201744,122322405,696,1
139948,38154630,,0,1
139949,36749250,,0,1
139950,562065,,0,1
139951,393548,,0,1
139952,4550813,,0,1
139953,8066918,121390813,10,1
139954,20676138,,0,1
139955,32786461,,0,1
139956,35122913,,0,1
139957,393670,,0,1
139958,29039843,,0,1
139959,29828639,120091480,118,1
139960,28563213,,0,1
139961,29550557,,0,1
139962,9476730,,0,1
139963,24633872,,0,1
139964,20459990,,0,1
139965,706256,,0,1
139966,28131856,,0,1
139967,670311,121622279,2,1
139968,10906007,,0,1
139969,33750110,,0,1
139970,35963301,,0,1
139971,31774382,,0,1
139972,1336157,,0,1
139973,39898316,,0,1
139974,15263216,121711776,44,1
139975,28113583,,0,1
139976,2550601,,0,1
139977,16360524,,0,1
139978,11351309,100895339,4,1
139979,37583418,121272279,227,1
139980,36773280,,0,1
139981,31017285,,0,1
139982,11137166,,0,1
139983,4659960,,0,1
139984,881543,,0,1
139985,38004160,121420445,64,1
139986,39682129,101075033,31,1
139987,24584517,,0,1
139988,19670271,,0,1
139989,24284695,,0,1
139990,33524449,140123102,7,1
139991,33524449,140478797,10,1
139992,33524449,141947160,14,1
139993,23397020,121803282,16,1
139994,37415917,121210311,2,1
139995,1934801,,0,1
139996,6558445,121344016,10,1
139997,30694902,,0,1
139998,39421161,122026771,2,1
139999,29533387,100180212,4,1
140000,16869467,122167093,2,1
140001,12243162,,0,1
140002,38580754,,0,1
140003,38993304,121853342,9,1
140004,37768486,,0,1
140005,37547237,121259571,40,1
140006,34109485,,0,1
140007,5823428,,0,1
140008,38470186,,0,1
140009,6934093,120100690,9,1
140010,36845816,120996480,22,1
140011,33438664,,0,1
140012,38212590,121500499,18,1
140013,22938769,,0,1
140014,18033779,,0,1
140015,17027531,,0,1
140016,32042620,,0,1
140017,39978345,,0,1
140018,35559096,,0,1
140019,22424324,,0,1
140020,12960544,,0,1
140021,38529161,,0,1
140022,11786324,,0,1
140023,30430355,121472829,73,1
140024,22269901,122070107,193,1
140025,38519315,,0,1
140026,9597792,,0,1
140027,38678964,,0,1
140028,30771042,101141205,610,1
140029,13540243,,0,1
140030,40008974,,0,1
140031,35709267,121099774,106,1
140032,9856482,,0,1
140033,32158470,,0,1
140034,2596025,,0,1
140035,39603486,101066696,10,1
140036,39481801,,0,1
140037,24913890,,0,1
140038,4184172,,0,1
140039,19907210,,0,1
140040,23043199,,0,1
140041,31942897,,0,1
140042,38184730,141398083,24,1
140043,11194286,,0,1
140044,38750117,,0,1
140045,3492693,,0,1
140046,5133924,,0,1
140047,29116514,,0,1
140048,19343716,,0,1
140049,7814965,,0,1
140050,38470178,141958568,172,1
140051,7557162,121340989,5,1
140052,7269929,121045035,152,1
140053,36213655,,0,1
140054,28450664,,0,1
140055,16863941,,0,1
140056,39925696,,0,1
140057,18938795,,0,1
140058,7255949,,0,1
140059,13561421,,0,1
140060,38655001,121693493,116,1
140061,34659318,121780418,24,1
140062,39366230,122003022,2,1
140063,29414758,,0,1
140064,37165679,,0,1
140065,39198324,122277738,128,1
140066,15551774,,0,1
140067,16572042,,0,1
140068,18435858,,0,1
140069,18951247,,0,1
140070,27281907,122182979,7,1
140071,743636,,0,1
140072,38993020,,0,1
140073,38721476,,0,1
140074,28554476,120199772,80,1
140075,8047433,,0,1
140076,39199578,,0,1
140077,39379297,101039603,2,1
140078,14070466,,0,1
140079,40236343,,0,1
140080,20725775,,0,1
140081,6542852,,0,1
140082,11093288,121210966,28,1
140083,39253494,121961011,45,1
140084,15163771,,0,1
140085,12520402,,0,1
140086,39974936,,0,1
140087,19801725,,0,1
140088,36845252,,0,1
140089,38594918,121664664,8,1
140090,39769671,122163240,6,1
140091,31197764,,0,1
140092,2781614,,0,1
140093,23668607,,0,1
140094,4365570,,0,1
140095,39727423,,0,1
140096,39529646,122069775,12,1
140097,39433141,,0,1
140098,53169,,0,1
140099,11872729,,0,1
140100,40174959,,0,1
140101,3454741,,0,1
140102,14892561,,0,1
140103,719063,,0,1
140104,4582625,,0,1
140105,153896,,0,1
140106,37963187,,0,1
140107,14732751,,0,1
140108,38237720,,0,1
140109,11435118,,0,1
140110,5174798,,0,1
140111,35289816,,0,1
140112,40483292,,0,1
140113,15586132,,0,1
140114,34615796,,0,1
140115,14181997,,0,1
140116,18640187,,0,1
140117,35661568,,0,1
140118,37178378,,0,1
140119,37960594,100851362,88,1
140120,36310437,,0,1
140121,36887388,,0,1
140122,23241815,,0,1
140123,11495321,121709957,2,1
140124,34691091,,0,1
140125,7544428,,0,1
140126,31641274,,0,1
140127,38299567,,0,1
140128,40416553,122405271,8,1
140129,30652541,,0,1
140130,19302954,,0,1
140131,36114911,,0,1
140132,9253128,,0,1
140133,7899569,,0,1
140134,38028379,100861141,176,1
140135,5023311,,0,1
140136,32784552,,0,1
140137,2158586,,0,1
140138,4207716,,0,1
140139,34033431,,0,1
140140,36464582,121197368,2,1
140141,21441974,,0,1
140142,40178193,,0,1
140143,9771559,,0,1
140144,13149734,,0,1
140145,1253398,,0,1
140146,18511984,,0,1
140147,14303934,,0,1
140148,39603540,101066701,70,1
140149,38884858,101034724,45,1
140150,39896613,122210118,75,1
140151,4325575,,0,1
140152,9110740,,0,1
140153,26918549,,0,1
140154,4763152,,0,1
140155,13209318,,0,1
140156,14954719,,0,1
140157,1709823,,0,1
140158,17031431,,0,1
140159,2601126,,0,1
140160,11769864,,0,1
140161,15743418,,0,1
140162,32361011,,0,1
140163,3737520,,0,1
140164,24594595,,0,1
140165,39821315,122181738,576,1
140166,20688976,,0,1
140167,9181747,,0,1
140168,3506983,,0,1
140169,24214548,,0,1
140170,32356452,,0,1
140171,3246949,,0,1
140172,13388043,,0,1
140173,36527896,,0,1
140174,38297872,121532592,2,1
140175,35486789,,0,1
140176,39973895,101118181,16,1
140177,6828370,122171184,106,1
140178,33507817,,0,1
140179,40070954,,0,1
140180,26583537,,0,1
140181,18922942,,0,1
140182,39769415,101088457,60,1
140183,10653386,120174716,17,1
140184,39785675,122169701,12,1
140185,31356465,,0,1
140186,30065781,,0,1
140187,28618687,,0,1
140188,10716843,,0,1
140189,11459683,,0,1
140190,12075856,,0,1
140191,33401300,120825965,6,1
140192,31631461,,0,1
140193,4928474,,0,1
140194,19171195,,0,1
140195,40062603,101130277,4,1
140196,36423844,121963770,18,1
140197,31839166,,0,1
140198,10121336,,0,1
140199,2188580,,0,1
140200,2376027,100028274,234,1
140201,33314311,,0,1
140202,37754682,,0,1
140203,34149442,122259223,255,1
140204,40127683,122293491,190,1
140205,34627007,,0,1
140206,19942580,,0,1
140207,11101307,,0,1
140208,39598653,,0,1
140209,38606582,141548364,6,1
140210,40250511,,0,1
140211,20474372,,0,1
140212,13921933,,0,1
140213,18812385,,0,1
140214,26123904,,0,1
140215,35900973,121716941,257,1
140216,34343217,,0,1
140217,6063234,,0,1
140218,14409736,,0,1
140219,16015241,,0,1
140220,29056154,,0,1
140221,2692654,,0,1
140222,17185722,,0,1
140223,4971176,,0,1
140224,14244609,,0,1
140225,26473665,,0,1
140226,39415369,,0,1
140227,27958927,,0,1
140228,20302348,120083329,83,1
140229,14497524,,0,1
140230,38388022,,0,1
140231,1059871,,0,1
140232,4409903,,0,1
140233,3559484,,0,1
140234,11037734,,0,1
140235,39281044,,0,1
140236,36799815,100687580,56,1
140237,38357868,121559053,2,1
140238,14792850,,0,1
140239,40030674,,0,1
140240,28224970,,0,1
140241,7518846,,0,1
140242,19774445,,0,1
140243,39373861,101038926,18,1
140244,18909833,,0,1
140245,37971565,122045087,35,1
140246,37684476,,0,1
140247,18963130,,0,1
140248,36828453,,0,1
140249,853215,,0,1
140250,22948895,,0,1
140251,35244175,,0,1
140252,33920214,,0,1
140253,38659445,100945583,2,1
140254,35288828,100481547,2,1
140255,26309945,,0,1
140256,39944425,,0,1
140257,756947,,0,1
140258,6071587,,0,1
140259,40330541,,0,1
140260,1237887,,0,1
140261,17878606,,0,1
140262,39657296,,0,1
140263,3820746,,0,1
140264,5994307,,0,1
140265,18552009,,0,1
140266,38982801,121848843,171,1
140267,30681366,,0,1
140268,37786184,121344166,56,1
140269,6920880,,0,1
140270,12129375,,0,1
140271,2338303,,0,1
140272,21653804,,0,1
140273,6462525,,0,1
140274,24202308,121713703,26,1
140275,5483713,,0,1
140276,36390128,121890706,8,1
140277,32132885,121697365,4,1
140278,15765220,,0,1
140279,9725776,,0,1
140280,36841951,122012546,32,1
140281,11438630,,0,1
140282,33951904,120305199,107,1
140283,29494859,120066423,40,1
140284,33462402,,0,1
140285,24375083,,0,1
140286,39923823,122220020,886,1
140287,36680387,100885282,39,1
140288,36680387,100836432,14,1
140289,39268444,141922695,75,1
140290,24305289,,0,1
140291,29386419,,0,1
140292,38409487,,0,1
140293,21416773,,0,1
140294,19757226,,0,1
140295,30160185,,0,1
140296,2537146,,0,1
140297,5066043,,0,1
140298,18314669,121777508,40,1
140299,9091381,,0,1
140300,342216,,0,1
140301,6013484,,0,1
140302,34393950,122051666,437,1
140303,39013439,121861493,2,1
140304,12927968,,0,1
140305,39786942,122169398,22,1
140306,39141099,,0,1
140307,15932324,,0,1
140308,38178092,121486647,134,1
140309,39064447,141696901,190,1
140310,27510742,,0,1
140311,24657371,121486662,10,1
140312,7002820,,0,1
140313,25839779,100041172,522,1
140314,6499989,,0,1
140315,14662491,,0,1
140316,1961623,,0,1
140317,39346253,,0,1
140318,18103815,,0,1
140319,37630844,,0,1
140320,25782819,122217369,284,1
140321,4545745,,0,1
140322,508405,,0,1
140323,18794130,,0,1
140324,11454453,,0,1
140325,31864924,,0,1
140326,8202141,,0,1
140327,36327829,,0,1
140328,10973586,,0,1
140329,9364968,,0,1
140330,40275376,,0,1
140331,33739659,,0,1
140332,20735399,,0,1
140333,23997341,,0,1
140334,6704271,,0,1
140335,26812053,,0,1
140336,2580709,,0,1
140337,15399126,,0,1
140338,18117360,,0,1
140339,40252973,122342410,26,1
140340,7603406,,0,1
140341,23365500,,0,1
140342,7047704,122385959,114,1
140343,35405174,,0,1
140344,34527541,120532601,52,1
140345,37687283,,0,1
140346,5479500,,0,1
140347,14645115,,0,1
140348,40072518,,0,1
140349,19212466,,0,1
140350,19562650,,0,1
140351,11677773,,0,1
140352,9715203,,0,1
140353,28504206,,0,1
140354,10102565,101107930,4,1
140355,10102565,101033938,4,1
140356,10102565,100057911,4,1
140357,28772529,,0,1
140358,31344754,,0,1
140359,24423350,,0,1
140360,38952608,121836671,7,1
140361,445878,,0,1
140362,24297803,,0,1
140363,26495090,,0,1
140364,39107295,,0,1
140365,2609906,,0,1
140366,22703089,,0,1
140367,40213088,,0,1
140368,36482434,,0,1
140369,21657559,,0,1
140370,36763220,120977131,14,1
140371,20492379,,0,1
140372,4248986,,0,1
140373,31652987,,0,1
140374,2212274,,0,1
140375,14808720,122185895,96,1
140376,10537707,,0,1
140377,920724,,0,1
140378,26540000,,0,1
140379,40200826,,0,1
140380,5230821,,0,1
140381,30079803,,0,1
140382,34156761,,0,1
140383,3420508,,0,1
140384,36189295,,0,1
140385,7504690,,0,1
140386,37972086,,0,1
140387,28516518,,0,1
140388,2177675,,0,1
140389,10305907,121952538,128,1
140390,1035694,,0,1
140391,37404296,,0,1
140392,37804913,121351048,18,1
140393,39999957,,0,1
140394,31105325,,0,1
140395,16791372,,0,1
140396,24025236,,0,1
140397,14051548,,0,1
140398,13609168,,0,1
140399,37525657,,0,1
140400,871900,,0,1
140401,19349373,,0,1
140402,20871445,,0,1
140403,27296734,,0,1
140404,27500815,,0,1
140405,36211211,,0,1
140406,35313336,122397990,137,1
140407,14226062,,0,1
140408,25372145,,0,1
140409,37731202,121326011,4,1
140410,39236189,141761242,230,1
140411,19813462,,0,1
140412,3460313,,0,1
140413,32389103,,0,1
140414,25971212,,0,1
140415,432885,122089795,16,1
140416,38702594,,0,1
140417,3727554,,0,1
140418,29465893,,0,1
140419,36486076,,0,1
140420,3009816,,0,1
140421,32485311,,0,1
140422,4293351,,0,1
140423,16999210,,0,1
140424,25383219,,0,1
140425,7834021,,0,1
140426,35012180,,0,1
140427,29767169,,0,1
140428,30215364,,0,1
140429,291547,,0,1
140430,12532787,,0,1
140431,36036991,,0,1
140432,19449638,,0,1
140433,27766999,,0,1
140434,32254393,,0,1
140435,28607357,,0,1
140436,21624659,,0,1
140437,37801059,141354724,24,1
140438,13864458,,0,1
140439,36606386,,0,1
140440,40028667,101125616,4,1
140441,27463522,,0,1
140442,27245550,,0,1
140443,14908645,,0,1
140444,19439811,,0,1
140445,38647060,100944175,4,1
140446,11681259,,0,1
140447,32112095,,0,1
140448,11196857,,0,1
140449,24072958,100991204,20,1
140450,7530470,,0,1
140451,27164172,,0,1
140452,13809690,,0,1
140453,2119681,,0,1
140454,9876512,,0,1
140455,19445525,,0,1
140456,38565601,121651435,26,1
140457,39105042,141709873,40,1
140458,39151256,141784673,48,1
140459,24171339,,0,1
140460,32225717,,0,1
140461,39283792,,0,1
140462,37213114,,0,1
140463,9413304,,0,1
140464,8915973,122257133,144,1
140465,15382329,100886307,28,1
140466,19104556,,0,1
140467,21107944,100136964,82,1
140468,15782923,,0,1
140469,16293394,,0,1
140470,29936452,,0,1
140471,24782567,,0,1
140472,23061886,,0,1
140473,29750184,,0,1
140474,38536939,141524836,70,1
140475,31800401,,0,1
140476,9004422,,0,1
140477,2223551,,0,1
140478,39074949,141989241,174,1
140479,33566787,,0,1
140480,35096932,,0,1
140481,4352724,121707121,6,1
140482,6218277,,0,1
140483,39328129,,0,1
140484,16702398,,0,1
140485,4715295,,0,1
140486,34776667,120432088,38,1
140487,15903008,,0,1
140488,38160488,,0,1
140489,23856042,,0,1
140490,30406266,100173930,7672,1
140491,38265648,121520396,6,1
140492,37565463,,0,1
140493,34597240,122079043,12,1
140494,37785336,,0,1
140495,1707269,,0,1
140496,13023871,,0,1
140497,19584567,,0,1
140498,31674651,,0,1
140499,35880570,121666918,72,1
140500,19322732,,0,1
140501,8924510,,0,1
140502,28010286,,0,1
140503,16749266,,0,1
140504,29371157,,0,1
140505,37413195,141114295,10,1
140506,39930795,,0,1
140507,31763518,,0,1
140508,23043034,,0,1
140509,38150615,,0,1
140510,18115205,,0,1
140511,26007860,120831950,128,1
140512,34271180,100619700,8,1
140513,34571920,,0,1
140514,2381908,,0,1
140515,5472280,,0,1
140516,8734011,,0,1
140517,21876529,,0,1
140518,26581202,,0,1
140519,25542901,,0,1
140520,23809322,,0,1
140521,20718390,,0,1
140522,39692790,122134618,300,1
140523,26499156,,0,1
140524,40104214,101136689,106,1
140525,31583848,,0,1
140526,36063496,140629521,19,1
140527,36943663,,0,1
140528,10245345,,0,1
140529,3596694,,0,1
140530,4005771,122342026,20,1
140531,4005771,121704411,161,1
140532,37969215,,0,1
140533,18600613,,0,1
140534,21820981,,0,1
140535,19605657,,0,1
140536,475365,,0,1
140537,3849823,,0,1
140538,528956,,0,1
140539,31059597,,0,1
140540,9948569,,0,1
140541,22891582,,0,1
140542,38345776,100905504,18,1
140543,25487663,,0,1
140544,24164877,,0,1
140545,4701297,,0,1
140546,26577566,,0,1
140547,2152509,,0,1
140548,37272891,,0,1
140549,7445859,,0,1
140550,25669927,,0,1
140551,16242048,,0,1
140552,35862414,,0,1
140553,15839669,,0,1
140554,2639026,,0,1
140555,39343983,,0,1
140556,15280071,,0,1
140557,37077620,121674458,4,1
140558,34592432,,0,1
140559,38076031,,0,1
140560,23438185,,0,1
140561,31339459,,0,1
140562,38793848,,0,1
140563,21581913,,0,1
140564,38783463,100961226,24,1
140565,21613077,,0,1
140566,39561520,,0,1
140567,8997663,,0,1
140568,10389942,,0,1
140569,34723370,120412175,124,1
140570,17304512,,0,1
140571,17495481,,0,1
140572,35338243,,0,1
140573,38786613,121767245,347,1
140574,12500045,,0,1
140575,12300554,,0,1
140576,30688501,120122265,28,1
140577,12369406,,0,1
140578,32084852,,0,1
140579,30871624,,0,1
140580,15774621,,0,1
140581,12239479,,0,1
140582,39696170,,0,1
140583,34992967,,0,1
140584,30678321,,0,1
140585,16005868,,0,1
140586,36653071,121506350,21,1
140587,11451786,,0,1
140588,27793398,,0,1
140589,696819,,0,1
140590,24106442,,0,1
140591,15180994,,0,1
140592,26979535,100118705,66,1
140593,37891176,141291536,28,1
140594,12303398,,0,1
140595,38565249,121651250,4,1
140596,40510344,,0,1
140597,898302,,0,1
140598,23920598,,0,1
140599,34441387,,0,1
140600,19026330,,0,1
140601,9993772,101025720,2,1
140602,16076804,,0,1
140603,31673545,,0,1
140604,17998428,,0,1
140605,35931176,,0,1
140606,8793082,,0,1
140607,20187024,,0,1
140608,38319950,122179807,63,1
140609,39103885,121970660,118,1
140610,38245840,,0,1
140611,19169539,,0,1
140612,33505811,100119852,4,1
140613,1697257,121854002,66,1
140614,39517127,101057237,10,1
140615,15600937,,0,1
140616,321625,,0,1
140617,17791305,,0,1
140618,39177556,,0,1
140619,38870558,121803600,12,1
140620,2145733,,0,1
140621,19264560,,0,1
140622,5698827,,0,1
140623,25311154,,0,1
140624,30273632,,0,1
140625,39724556,101080513,2,1
140626,13694742,,0,1
140627,22159102,,0,1
140628,39843956,141973554,68,1
140629,16836881,121712274,20,1
140630,37619645,100798646,24,1
140631,7463042,,0,1
140632,38494365,,0,1
140633,18578242,,0,1
140634,28603256,,0,1
140635,10886880,,0,1
140636,29563608,,0,1
140637,30429828,,0,1
140638,28233032,,0,1
140639,35256250,100349230,615,1
140640,37559096,,0,1
140641,768165,,0,1
140642,36501259,,0,1
140643,30317903,,0,1
140644,166892,,0,1
140645,39060566,141700065,30,1
140646,14720510,,0,1
140647,36894687,,0,1
140648,37619333,121717916,34,1
140649,38524125,,0,1
140650,4312702,,0,1
140651,28109608,,0,1
140652,35613935,121716809,102,1
140653,37766076,121718015,240,1
140654,9906565,,0,1
140655,36093830,,0,1
140656,37954321,,0,1
140657,840531,,0,1
140658,34172337,,0,1
140659,175449,,0,1
140660,26033999,,0,1
140661,2115562,,0,1
140662,18362153,,0,1
140663,33786345,,0,1
140664,983038,,0,1
140665,10444352,,0,1
140666,14414802,,0,1
140667,16424752,,0,1
140668,11498139,,0,1
140669,36780829,,0,1
140670,37794119,100825433,16,1
140671,28019583,,0,1
140672,16667082,,0,1
140673,38535424,121637419,66,1
140674,24936724,,0,1
140675,13683075,141564279,550,1
140676,30707222,,0,1
140677,36693286,120953591,44,1
140678,9369365,,0,1
140679,2392501,,0,1
140680,24017093,,0,1
140681,14081276,,0,1
140682,6112769,,0,1
140683,9369434,120021211,12,1
140684,40546629,101202803,16,1
140685,14026050,,0,1
140686,18002191,,0,1
140687,35308303,,0,1
140688,8850791,,0,1
140689,40128456,122293848,20,1
140690,35159194,120543612,47,1
140691,10590155,121709721,8,1
140692,22788394,,0,1
140693,32365693,,0,1
140694,3603679,,0,1
140695,31647233,,0,1
140696,36643382,100660563,178,1
140697,17019315,,0,1
140698,40079020,,0,1
140699,12693200,,0,1
140700,39876069,122201666,2,1
140701,24356185,,0,1
140702,12302927,,0,1
140703,979965,,0,1
140704,3576156,,0,1
140705,18602992,,0,1
140706,38643605,122178868,605,1
140707,4773260,,0,1
140708,6457909,,0,1
140709,35294407,,0,1
140710,30111363,121714911,8,1
140711,38039516,121433697,1,1
140712,39648611,101071200,74,1
140713,9130003,,0,1
140714,243167,,0,1
140715,39580094,141884667,64,1
140716,17082766,,0,1
140717,40154443,101145280,14,1
140718,39764393,,0,1
140719,892509,,0,1
140720,39927018,122246108,6,1
140721,11665219,,0,1
140722,13612639,,0,1
140723,34580515,,0,1
140724,13282980,,0,1
140725,39736719,122194157,81,1
140726,11895661,121710065,2,1
140727,10093091,,0,1
140728,39410154,,0,1
140729,38238178,,0,1
140730,24394642,,0,1
140731,26575665,,0,1
140732,12253862,,0,1
140733,25078828,,0,1
140734,13374409,,0,1
140735,28618332,,0,1
140736,17665069,,0,1
140737,25226516,121619885,10,1
140738,29739743,120076132,19,1
140739,35387261,140419000,22,1
140740,34381503,120340972,1,1
140741,1536771,,0,1
140742,38924905,,0,1
140743,19362446,,0,1
140744,25375032,,0,1
140745,29220557,100740258,25,1
140746,25500408,,0,1
140747,27104801,,0,1
140748,16318509,,0,1
140749,11844762,,0,1
140750,35132309,,0,1
140751,37774100,121923048,204,1
140752,2206889,,0,1
140753,38384131,141470505,2,1
140754,10803353,,0,1
140755,12947017,,0,1
140756,7285139,,0,1
140757,20367231,,0,1
140758,9623771,,0,1
140759,5822526,,0,1
140760,37859991,100834810,10,1
140761,39586482,122100307,7,1
140762,25647748,,0,1
140763,7685948,,0,1
140764,30553089,,0,1
140765,33188720,,0,1
140766,36388406,,0,1
140767,17460396,,0,1
140768,38403607,,0,1
140769,7889918,140633660,335,1
140770,4554260,,0,1
140771,2696682,,0,1
140772,10990541,,0,1
140773,39819785,122181221,6,1
140774,16757093,,0,1
140775,37848719,,0,1
140776,6912011,,0,1
140777,8744185,,0,1
140778,36087481,100543845,47,1
140779,7737649,,0,1
140780,38448113,121596777,8,1
140781,15585015,121783963,263,1
140782,39241919,,0,1
140783,32486369,120280133,65,1
140784,33064291,,0,1
140785,40336196,,0,1
140786,15476798,,0,1
140787,970290,,0,1
140788,12457885,,0,1
140789,38537556,,0,1
140790,17191445,,0,1
140791,28584884,,0,1
140792,20611264,,0,1
140793,3332301,,0,1
140794,17229992,,0,1
140795,27090159,,0,1
140796,1183360,,0,1
140797,9095037,,0,1
140798,15270570,,0,1
140799,11922201,,0,1
140800,39514595,122064042,244,1
140801,5470754,,0,1
140802,38873973,121805271,48,1
140803,21035178,,0,1
140804,15550377,,0,1
140805,23609099,,0,1
140806,32113523,121984315,178,1
140807,25086758,,0,1
140808,16073918,,0,1
140809,37720551,,0,1
140810,584480,,0,1
140811,3624242,,0,1
140812,34442574,,0,1
140813,38577232,141537637,52,1
140814,26075274,,0,1
140815,36285152,100834937,266,1
140816,17151033,,0,1
140817,798909,,0,1
140818,40270053,101163718,836,1
140819,38022376,121984136,387,1
140820,39641964,101073254,74,1
140821,39518542,101057382,46,1
140822,30899897,121715162,8,1
140823,29810736,120079311,14,1
140824,38345901,121554397,4,1
140825,36240013,,0,1
140826,8970488,,0,1
140827,7427822,,0,1
140828,413878,,0,1
140829,37349794,,0,1
140830,39296755,121975726,4,1
140831,4943210,,0,1
140832,15214968,,0,1
140833,38497111,,0,1
140834,36842626,,0,1
140835,19729320,,0,1
140836,38893469,121879426,2,1
140837,28879860,120031075,5,1
140838,38159521,,0,1
140839,35328707,,0,1
140840,24358949,,0,1
140841,3292144,,0,1
140842,10972536,,0,1
140843,38045333,141347483,107,1
140844,23946503,,0,1
140845,39661879,,0,1
140846,37620760,122250600,4,1
140847,34005056,,0,1
140848,37958029,,0,1
140849,24164998,,0,1
140850,2452126,,0,1
140851,39538297,122073344,2,1
140852,11021016,,0,1
140853,34480099,120730332,48,1
140854,17904809,,0,1
140855,40354326,,0,1
140856,5471581,,0,1
140857,39418177,,0,1
140858,21072848,,0,1
140859,29645534,,0,1
140860,18741070,,0,1
140861,35147017,120784469,917,1
140862,35147017,120540246,1250,1
140863,19265938,140214882,12,1
140864,14080826,,0,1
140865,9771088,,0,1
140866,35980524,,0,1
140867,31850216,100378747,16,1
140868,39797285,122173161,234,1
140869,23508935,,0,1
140870,36979273,,0,1
140871,40171957,,0,1
140872,34411592,100718298,10,1
140873,3305036,101168377,30,1
140874,7503708,,0,1
140875,34827829,,0,1
140876,39607079,141894052,44,1
140877,28599206,,0,1
140878,435828,,0,1
140879,18696488,,0,1
140880,39644079,,0,1
140881,35589350,,0,1
140882,39503839,,0,1
140883,10536619,,0,1
140884,5544010,,0,1
140885,4183816,,0,1
140886,76731,,0,1
140887,2142802,,0,1
140888,40192802,122318575,58,1
140889,26832150,,0,1
140890,15131519,,0,1
140891,3234505,,0,1
140892,33158713,,0,1
140893,38578840,122224844,4,1
140894,38578840,121657486,42,1
140895,37476585,141136261,69,1
140896,344423,101185165,4,1
140897,29666338,,0,1
140898,29810031,,0,1
140899,26228909,,0,1
140900,38412097,122071021,4,1
140901,39158574,121924570,52,1
140902,36582693,,0,1
140903,13114132,,0,1
140904,14398079,,0,1
140905,33940059,,0,1
140906,22143503,,0,1
140907,29731845,,0,1
140908,39210185,121944639,112,1
140909,3213998,,0,1
140910,1534886,101061389,26,1
140911,15409367,,0,1
